assay.id,petri.id,year,month,company,farm,drug,date,rep,conc,time,stage,sex,prop.alive,prev.emb,live
17,862,2017,01,cermaq,Burdwood,emb,2017-01-10,3,125,0,adult,male,1,0,1
17,862,2017,01,cermaq,Burdwood,emb,2017-01-10,3,125,0,adult,male,1,0,1
17,862,2017,01,cermaq,Burdwood,emb,2017-01-10,3,125,0,adult,male,1,0,1
17,862,2017,01,cermaq,Burdwood,emb,2017-01-10,3,125,0,adult,male,1,0,1
17,862,2017,01,cermaq,Burdwood,emb,2017-01-10,3,125,0,adult,male,1,0,1
17,863,2017,01,cermaq,Burdwood,emb,2017-01-10,3,250,0,adult,male,0.25,0,1
17,863,2017,01,cermaq,Burdwood,emb,2017-01-10,3,250,0,adult,male,0.25,0,1
17,863,2017,01,cermaq,Burdwood,emb,2017-01-10,3,250,0,adult,male,0.25,0,0
17,863,2017,01,cermaq,Burdwood,emb,2017-01-10,3,250,0,adult,male,0.25,0,0
17,863,2017,01,cermaq,Burdwood,emb,2017-01-10,3,250,0,adult,male,0.25,0,0
17,863,2017,01,cermaq,Burdwood,emb,2017-01-10,3,250,0,adult,male,0.25,0,0
17,863,2017,01,cermaq,Burdwood,emb,2017-01-10,3,250,0,adult,male,0.25,0,0
17,863,2017,01,cermaq,Burdwood,emb,2017-01-10,3,250,0,adult,male,0.25,0,0
17,864,2017,01,cermaq,Burdwood,emb,2017-01-10,3,500,0,adult,male,0,0,0
17,864,2017,01,cermaq,Burdwood,emb,2017-01-10,3,500,0,adult,male,0,0,0
17,864,2017,01,cermaq,Burdwood,emb,2017-01-10,3,500,0,adult,male,0,0,0
17,864,2017,01,cermaq,Burdwood,emb,2017-01-10,3,500,0,adult,male,0,0,0
17,864,2017,01,cermaq,Burdwood,emb,2017-01-10,3,500,0,adult,male,0,0,0
17,864,2017,01,cermaq,Burdwood,emb,2017-01-10,3,500,0,adult,male,0,0,0
17,864,2017,01,cermaq,Burdwood,emb,2017-01-10,3,500,0,adult,male,0,0,0
17,864,2017,01,cermaq,Burdwood,emb,2017-01-10,3,500,0,adult,male,0,0,0
17,865,2017,01,cermaq,Burdwood,emb,2017-01-10,4,0,0,both,female,1,0,1
17,865,2017,01,cermaq,Burdwood,emb,2017-01-10,4,0,0,both,female,1,0,1
17,865,2017,01,cermaq,Burdwood,emb,2017-01-10,4,0,0,both,female,1,0,1
17,865,2017,01,cermaq,Burdwood,emb,2017-01-10,4,0,0,both,female,1,0,1
17,865,2017,01,cermaq,Burdwood,emb,2017-01-10,4,0,0,both,female,1,0,1
17,865,2017,01,cermaq,Burdwood,emb,2017-01-10,4,0,0,both,female,1,0,1
17,865,2017,01,cermaq,Burdwood,emb,2017-01-10,4,0,0,both,female,1,0,1
17,865,2017,01,cermaq,Burdwood,emb,2017-01-10,4,0,0,both,female,1,0,1
17,866,2017,01,cermaq,Burdwood,emb,2017-01-10,4,31.3,0,both,female,1,0,1
17,866,2017,01,cermaq,Burdwood,emb,2017-01-10,4,31.3,0,both,female,1,0,1
17,866,2017,01,cermaq,Burdwood,emb,2017-01-10,4,31.3,0,both,female,1,0,1
17,866,2017,01,cermaq,Burdwood,emb,2017-01-10,4,31.3,0,both,female,1,0,1
17,866,2017,01,cermaq,Burdwood,emb,2017-01-10,4,31.3,0,both,female,1,0,1
17,866,2017,01,cermaq,Burdwood,emb,2017-01-10,4,31.3,0,both,female,1,0,1
17,866,2017,01,cermaq,Burdwood,emb,2017-01-10,4,31.3,0,both,female,1,0,1
17,866,2017,01,cermaq,Burdwood,emb,2017-01-10,4,31.3,0,both,female,1,0,1
17,867,2017,01,cermaq,Burdwood,emb,2017-01-10,4,62.5,0,both,female,0.75,0,1
17,867,2017,01,cermaq,Burdwood,emb,2017-01-10,4,62.5,0,both,female,0.75,0,1
17,867,2017,01,cermaq,Burdwood,emb,2017-01-10,4,62.5,0,both,female,0.75,0,1
17,867,2017,01,cermaq,Burdwood,emb,2017-01-10,4,62.5,0,both,female,0.75,0,1
17,867,2017,01,cermaq,Burdwood,emb,2017-01-10,4,62.5,0,both,female,0.75,0,1
17,867,2017,01,cermaq,Burdwood,emb,2017-01-10,4,62.5,0,both,female,0.75,0,1
17,867,2017,01,cermaq,Burdwood,emb,2017-01-10,4,62.5,0,both,female,0.75,0,0
17,867,2017,01,cermaq,Burdwood,emb,2017-01-10,4,62.5,0,both,female,0.75,0,0
17,868,2017,01,cermaq,Burdwood,emb,2017-01-10,4,125,0,both,female,0.75,0,1
17,868,2017,01,cermaq,Burdwood,emb,2017-01-10,4,125,0,both,female,0.75,0,1
17,868,2017,01,cermaq,Burdwood,emb,2017-01-10,4,125,0,both,female,0.75,0,1
17,868,2017,01,cermaq,Burdwood,emb,2017-01-10,4,125,0,both,female,0.75,0,1
17,868,2017,01,cermaq,Burdwood,emb,2017-01-10,4,125,0,both,female,0.75,0,1
17,868,2017,01,cermaq,Burdwood,emb,2017-01-10,4,125,0,both,female,0.75,0,1
17,868,2017,01,cermaq,Burdwood,emb,2017-01-10,4,125,0,both,female,0.75,0,0
17,868,2017,01,cermaq,Burdwood,emb,2017-01-10,4,125,0,both,female,0.75,0,0
17,869,2017,01,cermaq,Burdwood,emb,2017-01-10,4,250,0,both,female,0.25,0,1
17,869,2017,01,cermaq,Burdwood,emb,2017-01-10,4,250,0,both,female,0.25,0,1
17,869,2017,01,cermaq,Burdwood,emb,2017-01-10,4,250,0,both,female,0.25,0,0
17,869,2017,01,cermaq,Burdwood,emb,2017-01-10,4,250,0,both,female,0.25,0,0
17,869,2017,01,cermaq,Burdwood,emb,2017-01-10,4,250,0,both,female,0.25,0,0
17,869,2017,01,cermaq,Burdwood,emb,2017-01-10,4,250,0,both,female,0.25,0,0
17,869,2017,01,cermaq,Burdwood,emb,2017-01-10,4,250,0,both,female,0.25,0,0
17,869,2017,01,cermaq,Burdwood,emb,2017-01-10,4,250,0,both,female,0.25,0,0
17,870,2017,01,cermaq,Burdwood,emb,2017-01-10,4,500,0,both,female,0.125,0,1
17,870,2017,01,cermaq,Burdwood,emb,2017-01-10,4,500,0,both,female,0.125,0,0
17,870,2017,01,cermaq,Burdwood,emb,2017-01-10,4,500,0,both,female,0.125,0,0
17,870,2017,01,cermaq,Burdwood,emb,2017-01-10,4,500,0,both,female,0.125,0,0
17,870,2017,01,cermaq,Burdwood,emb,2017-01-10,4,500,0,both,female,0.125,0,0
17,870,2017,01,cermaq,Burdwood,emb,2017-01-10,4,500,0,both,female,0.125,0,0
17,870,2017,01,cermaq,Burdwood,emb,2017-01-10,4,500,0,both,female,0.125,0,0
17,870,2017,01,cermaq,Burdwood,emb,2017-01-10,4,500,0,both,female,0.125,0,0
17,871,2017,01,cermaq,Burdwood,emb,2017-01-10,5,0,0,both,female,1,0,1
17,871,2017,01,cermaq,Burdwood,emb,2017-01-10,5,0,0,both,female,1,0,1
17,871,2017,01,cermaq,Burdwood,emb,2017-01-10,5,0,0,both,female,1,0,1
17,871,2017,01,cermaq,Burdwood,emb,2017-01-10,5,0,0,both,female,1,0,1
17,871,2017,01,cermaq,Burdwood,emb,2017-01-10,5,0,0,both,female,1,0,1
17,871,2017,01,cermaq,Burdwood,emb,2017-01-10,5,0,0,both,female,1,0,1
17,871,2017,01,cermaq,Burdwood,emb,2017-01-10,5,0,0,both,female,1,0,1
17,871,2017,01,cermaq,Burdwood,emb,2017-01-10,5,0,0,both,female,1,0,1
17,872,2017,01,cermaq,Burdwood,emb,2017-01-10,5,31.3,0,both,female,1,0,1
17,872,2017,01,cermaq,Burdwood,emb,2017-01-10,5,31.3,0,both,female,1,0,1
17,872,2017,01,cermaq,Burdwood,emb,2017-01-10,5,31.3,0,both,female,1,0,1
17,872,2017,01,cermaq,Burdwood,emb,2017-01-10,5,31.3,0,both,female,1,0,1
17,872,2017,01,cermaq,Burdwood,emb,2017-01-10,5,31.3,0,both,female,1,0,1
17,872,2017,01,cermaq,Burdwood,emb,2017-01-10,5,31.3,0,both,female,1,0,1
17,872,2017,01,cermaq,Burdwood,emb,2017-01-10,5,31.3,0,both,female,1,0,1
17,872,2017,01,cermaq,Burdwood,emb,2017-01-10,5,31.3,0,both,female,1,0,1
17,873,2017,01,cermaq,Burdwood,emb,2017-01-10,5,62.5,0,both,female,0.875,0,1
17,873,2017,01,cermaq,Burdwood,emb,2017-01-10,5,62.5,0,both,female,0.875,0,1
17,873,2017,01,cermaq,Burdwood,emb,2017-01-10,5,62.5,0,both,female,0.875,0,1
17,873,2017,01,cermaq,Burdwood,emb,2017-01-10,5,62.5,0,both,female,0.875,0,1
17,873,2017,01,cermaq,Burdwood,emb,2017-01-10,5,62.5,0,both,female,0.875,0,1
17,873,2017,01,cermaq,Burdwood,emb,2017-01-10,5,62.5,0,both,female,0.875,0,1
17,873,2017,01,cermaq,Burdwood,emb,2017-01-10,5,62.5,0,both,female,0.875,0,1
17,873,2017,01,cermaq,Burdwood,emb,2017-01-10,5,62.5,0,both,female,0.875,0,0
17,874,2017,01,cermaq,Burdwood,emb,2017-01-10,5,125,0,both,female,0,0,0
17,874,2017,01,cermaq,Burdwood,emb,2017-01-10,5,125,0,both,female,0,0,0
17,874,2017,01,cermaq,Burdwood,emb,2017-01-10,5,125,0,both,female,0,0,0
17,874,2017,01,cermaq,Burdwood,emb,2017-01-10,5,125,0,both,female,0,0,0
17,874,2017,01,cermaq,Burdwood,emb,2017-01-10,5,125,0,both,female,0,0,0
17,874,2017,01,cermaq,Burdwood,emb,2017-01-10,5,125,0,both,female,0,0,0
17,874,2017,01,cermaq,Burdwood,emb,2017-01-10,5,125,0,both,female,0,0,0
17,874,2017,01,cermaq,Burdwood,emb,2017-01-10,5,125,0,both,female,0,0,0
17,875,2017,01,cermaq,Burdwood,emb,2017-01-10,5,250,0,both,female,0.375,0,1
17,875,2017,01,cermaq,Burdwood,emb,2017-01-10,5,250,0,both,female,0.375,0,1
17,875,2017,01,cermaq,Burdwood,emb,2017-01-10,5,250,0,both,female,0.375,0,1
17,875,2017,01,cermaq,Burdwood,emb,2017-01-10,5,250,0,both,female,0.375,0,0
17,875,2017,01,cermaq,Burdwood,emb,2017-01-10,5,250,0,both,female,0.375,0,0
17,875,2017,01,cermaq,Burdwood,emb,2017-01-10,5,250,0,both,female,0.375,0,0
17,875,2017,01,cermaq,Burdwood,emb,2017-01-10,5,250,0,both,female,0.375,0,0
17,875,2017,01,cermaq,Burdwood,emb,2017-01-10,5,250,0,both,female,0.375,0,0
17,876,2017,01,cermaq,Burdwood,emb,2017-01-10,5,500,0,both,female,0.125,0,1
17,876,2017,01,cermaq,Burdwood,emb,2017-01-10,5,500,0,both,female,0.125,0,0
17,876,2017,01,cermaq,Burdwood,emb,2017-01-10,5,500,0,both,female,0.125,0,0
17,876,2017,01,cermaq,Burdwood,emb,2017-01-10,5,500,0,both,female,0.125,0,0
17,876,2017,01,cermaq,Burdwood,emb,2017-01-10,5,500,0,both,female,0.125,0,0
17,876,2017,01,cermaq,Burdwood,emb,2017-01-10,5,500,0,both,female,0.125,0,0
17,876,2017,01,cermaq,Burdwood,emb,2017-01-10,5,500,0,both,female,0.125,0,0
17,876,2017,01,cermaq,Burdwood,emb,2017-01-10,5,500,0,both,female,0.125,0,0
18,877,2017,09,mowi,Wicklow Point,emb,2017-09-25,1,0,0,adult,female,1,1,1
18,877,2017,09,mowi,Wicklow Point,emb,2017-09-25,1,0,0,adult,female,1,1,1
18,877,2017,09,mowi,Wicklow Point,emb,2017-09-25,1,0,0,adult,female,1,1,1
18,877,2017,09,mowi,Wicklow Point,emb,2017-09-25,1,0,0,adult,female,1,1,1
18,877,2017,09,mowi,Wicklow Point,emb,2017-09-25,1,0,0,adult,female,1,1,1
18,877,2017,09,mowi,Wicklow Point,emb,2017-09-25,1,0,0,adult,female,1,1,1
18,877,2017,09,mowi,Wicklow Point,emb,2017-09-25,1,0,0,adult,female,1,1,1
18,877,2017,09,mowi,Wicklow Point,emb,2017-09-25,1,0,0,adult,female,1,1,1
18,877,2017,09,mowi,Wicklow Point,emb,2017-09-25,1,0,0,adult,female,1,1,1
18,877,2017,09,mowi,Wicklow Point,emb,2017-09-25,1,0,0,adult,female,1,1,1
18,878,2017,09,mowi,Wicklow Point,emb,2017-09-25,1,31.3,0,adult,female,1,1,1
18,878,2017,09,mowi,Wicklow Point,emb,2017-09-25,1,31.3,0,adult,female,1,1,1
18,878,2017,09,mowi,Wicklow Point,emb,2017-09-25,1,31.3,0,adult,female,1,1,1
18,878,2017,09,mowi,Wicklow Point,emb,2017-09-25,1,31.3,0,adult,female,1,1,1
18,878,2017,09,mowi,Wicklow Point,emb,2017-09-25,1,31.3,0,adult,female,1,1,1
18,878,2017,09,mowi,Wicklow Point,emb,2017-09-25,1,31.3,0,adult,female,1,1,1
18,878,2017,09,mowi,Wicklow Point,emb,2017-09-25,1,31.3,0,adult,female,1,1,1
18,878,2017,09,mowi,Wicklow Point,emb,2017-09-25,1,31.3,0,adult,female,1,1,1
18,878,2017,09,mowi,Wicklow Point,emb,2017-09-25,1,31.3,0,adult,female,1,1,1
18,878,2017,09,mowi,Wicklow Point,emb,2017-09-25,1,31.3,0,adult,female,1,1,1
18,879,2017,09,mowi,Wicklow Point,emb,2017-09-25,1,62.5,0,adult,female,1,1,1
18,879,2017,09,mowi,Wicklow Point,emb,2017-09-25,1,62.5,0,adult,female,1,1,1
18,879,2017,09,mowi,Wicklow Point,emb,2017-09-25,1,62.5,0,adult,female,1,1,1
18,879,2017,09,mowi,Wicklow Point,emb,2017-09-25,1,62.5,0,adult,female,1,1,1
18,879,2017,09,mowi,Wicklow Point,emb,2017-09-25,1,62.5,0,adult,female,1,1,1
18,879,2017,09,mowi,Wicklow Point,emb,2017-09-25,1,62.5,0,adult,female,1,1,1
18,879,2017,09,mowi,Wicklow Point,emb,2017-09-25,1,62.5,0,adult,female,1,1,1
18,879,2017,09,mowi,Wicklow Point,emb,2017-09-25,1,62.5,0,adult,female,1,1,1
18,879,2017,09,mowi,Wicklow Point,emb,2017-09-25,1,62.5,0,adult,female,1,1,1
18,879,2017,09,mowi,Wicklow Point,emb,2017-09-25,1,62.5,0,adult,female,1,1,1
18,880,2017,09,mowi,Wicklow Point,emb,2017-09-25,1,125,0,adult,female,0.7,1,1
18,880,2017,09,mowi,Wicklow Point,emb,2017-09-25,1,125,0,adult,female,0.7,1,1
18,880,2017,09,mowi,Wicklow Point,emb,2017-09-25,1,125,0,adult,female,0.7,1,1
18,880,2017,09,mowi,Wicklow Point,emb,2017-09-25,1,125,0,adult,female,0.7,1,1
18,880,2017,09,mowi,Wicklow Point,emb,2017-09-25,1,125,0,adult,female,0.7,1,1
18,880,2017,09,mowi,Wicklow Point,emb,2017-09-25,1,125,0,adult,female,0.7,1,1
18,880,2017,09,mowi,Wicklow Point,emb,2017-09-25,1,125,0,adult,female,0.7,1,1
18,880,2017,09,mowi,Wicklow Point,emb,2017-09-25,1,125,0,adult,female,0.7,1,0
18,880,2017,09,mowi,Wicklow Point,emb,2017-09-25,1,125,0,adult,female,0.7,1,0
18,880,2017,09,mowi,Wicklow Point,emb,2017-09-25,1,125,0,adult,female,0.7,1,0
18,881,2017,09,mowi,Wicklow Point,emb,2017-09-25,1,250,0,adult,female,0.2,1,1
18,881,2017,09,mowi,Wicklow Point,emb,2017-09-25,1,250,0,adult,female,0.2,1,1
18,881,2017,09,mowi,Wicklow Point,emb,2017-09-25,1,250,0,adult,female,0.2,1,0
18,881,2017,09,mowi,Wicklow Point,emb,2017-09-25,1,250,0,adult,female,0.2,1,0
18,881,2017,09,mowi,Wicklow Point,emb,2017-09-25,1,250,0,adult,female,0.2,1,0
18,881,2017,09,mowi,Wicklow Point,emb,2017-09-25,1,250,0,adult,female,0.2,1,0
18,881,2017,09,mowi,Wicklow Point,emb,2017-09-25,1,250,0,adult,female,0.2,1,0
18,881,2017,09,mowi,Wicklow Point,emb,2017-09-25,1,250,0,adult,female,0.2,1,0
18,881,2017,09,mowi,Wicklow Point,emb,2017-09-25,1,250,0,adult,female,0.2,1,0
18,881,2017,09,mowi,Wicklow Point,emb,2017-09-25,1,250,0,adult,female,0.2,1,0
18,882,2017,09,mowi,Wicklow Point,emb,2017-09-25,1,500,0,adult,female,0,1,0
18,882,2017,09,mowi,Wicklow Point,emb,2017-09-25,1,500,0,adult,female,0,1,0
18,882,2017,09,mowi,Wicklow Point,emb,2017-09-25,1,500,0,adult,female,0,1,0
18,882,2017,09,mowi,Wicklow Point,emb,2017-09-25,1,500,0,adult,female,0,1,0
18,882,2017,09,mowi,Wicklow Point,emb,2017-09-25,1,500,0,adult,female,0,1,0
18,882,2017,09,mowi,Wicklow Point,emb,2017-09-25,1,500,0,adult,female,0,1,0
18,882,2017,09,mowi,Wicklow Point,emb,2017-09-25,1,500,0,adult,female,0,1,0
18,882,2017,09,mowi,Wicklow Point,emb,2017-09-25,1,500,0,adult,female,0,1,0
18,882,2017,09,mowi,Wicklow Point,emb,2017-09-25,1,500,0,adult,female,0,1,0
18,882,2017,09,mowi,Wicklow Point,emb,2017-09-25,1,500,0,adult,female,0,1,0
18,883,2017,09,mowi,Wicklow Point,emb,2017-09-25,2,0,0,adult,female,1,1,1
18,883,2017,09,mowi,Wicklow Point,emb,2017-09-25,2,0,0,adult,female,1,1,1
18,883,2017,09,mowi,Wicklow Point,emb,2017-09-25,2,0,0,adult,female,1,1,1
18,883,2017,09,mowi,Wicklow Point,emb,2017-09-25,2,0,0,adult,female,1,1,1
18,883,2017,09,mowi,Wicklow Point,emb,2017-09-25,2,0,0,adult,female,1,1,1
18,883,2017,09,mowi,Wicklow Point,emb,2017-09-25,2,0,0,adult,female,1,1,1
18,883,2017,09,mowi,Wicklow Point,emb,2017-09-25,2,0,0,adult,female,1,1,1
18,883,2017,09,mowi,Wicklow Point,emb,2017-09-25,2,0,0,adult,female,1,1,1
18,883,2017,09,mowi,Wicklow Point,emb,2017-09-25,2,0,0,adult,female,1,1,1
18,883,2017,09,mowi,Wicklow Point,emb,2017-09-25,2,0,0,adult,female,1,1,1
18,884,2017,09,mowi,Wicklow Point,emb,2017-09-25,2,31.3,0,adult,female,1,1,1
18,884,2017,09,mowi,Wicklow Point,emb,2017-09-25,2,31.3,0,adult,female,1,1,1
18,884,2017,09,mowi,Wicklow Point,emb,2017-09-25,2,31.3,0,adult,female,1,1,1
18,884,2017,09,mowi,Wicklow Point,emb,2017-09-25,2,31.3,0,adult,female,1,1,1
18,884,2017,09,mowi,Wicklow Point,emb,2017-09-25,2,31.3,0,adult,female,1,1,1
18,884,2017,09,mowi,Wicklow Point,emb,2017-09-25,2,31.3,0,adult,female,1,1,1
18,884,2017,09,mowi,Wicklow Point,emb,2017-09-25,2,31.3,0,adult,female,1,1,1
18,884,2017,09,mowi,Wicklow Point,emb,2017-09-25,2,31.3,0,adult,female,1,1,1
18,884,2017,09,mowi,Wicklow Point,emb,2017-09-25,2,31.3,0,adult,female,1,1,1
18,884,2017,09,mowi,Wicklow Point,emb,2017-09-25,2,31.3,0,adult,female,1,1,1
18,885,2017,09,mowi,Wicklow Point,emb,2017-09-25,2,62.5,0,adult,female,0.9,1,1
18,885,2017,09,mowi,Wicklow Point,emb,2017-09-25,2,62.5,0,adult,female,0.9,1,1
18,885,2017,09,mowi,Wicklow Point,emb,2017-09-25,2,62.5,0,adult,female,0.9,1,1
18,885,2017,09,mowi,Wicklow Point,emb,2017-09-25,2,62.5,0,adult,female,0.9,1,1
18,885,2017,09,mowi,Wicklow Point,emb,2017-09-25,2,62.5,0,adult,female,0.9,1,1
18,885,2017,09,mowi,Wicklow Point,emb,2017-09-25,2,62.5,0,adult,female,0.9,1,1
18,885,2017,09,mowi,Wicklow Point,emb,2017-09-25,2,62.5,0,adult,female,0.9,1,1
18,885,2017,09,mowi,Wicklow Point,emb,2017-09-25,2,62.5,0,adult,female,0.9,1,1
18,885,2017,09,mowi,Wicklow Point,emb,2017-09-25,2,62.5,0,adult,female,0.9,1,1
18,885,2017,09,mowi,Wicklow Point,emb,2017-09-25,2,62.5,0,adult,female,0.9,1,0
18,886,2017,09,mowi,Wicklow Point,emb,2017-09-25,2,125,0,adult,female,0,1,0
18,886,2017,09,mowi,Wicklow Point,emb,2017-09-25,2,125,0,adult,female,0,1,0
18,886,2017,09,mowi,Wicklow Point,emb,2017-09-25,2,125,0,adult,female,0,1,0
18,886,2017,09,mowi,Wicklow Point,emb,2017-09-25,2,125,0,adult,female,0,1,0
18,886,2017,09,mowi,Wicklow Point,emb,2017-09-25,2,125,0,adult,female,0,1,0
18,886,2017,09,mowi,Wicklow Point,emb,2017-09-25,2,125,0,adult,female,0,1,0
18,886,2017,09,mowi,Wicklow Point,emb,2017-09-25,2,125,0,adult,female,0,1,0
18,886,2017,09,mowi,Wicklow Point,emb,2017-09-25,2,125,0,adult,female,0,1,0
18,886,2017,09,mowi,Wicklow Point,emb,2017-09-25,2,125,0,adult,female,0,1,0
18,886,2017,09,mowi,Wicklow Point,emb,2017-09-25,2,125,0,adult,female,0,1,0
18,887,2017,09,mowi,Wicklow Point,emb,2017-09-25,2,250,0,adult,female,0.2,1,1
18,887,2017,09,mowi,Wicklow Point,emb,2017-09-25,2,250,0,adult,female,0.2,1,1
18,887,2017,09,mowi,Wicklow Point,emb,2017-09-25,2,250,0,adult,female,0.2,1,0
18,887,2017,09,mowi,Wicklow Point,emb,2017-09-25,2,250,0,adult,female,0.2,1,0
18,887,2017,09,mowi,Wicklow Point,emb,2017-09-25,2,250,0,adult,female,0.2,1,0
18,887,2017,09,mowi,Wicklow Point,emb,2017-09-25,2,250,0,adult,female,0.2,1,0
18,887,2017,09,mowi,Wicklow Point,emb,2017-09-25,2,250,0,adult,female,0.2,1,0
18,887,2017,09,mowi,Wicklow Point,emb,2017-09-25,2,250,0,adult,female,0.2,1,0
18,887,2017,09,mowi,Wicklow Point,emb,2017-09-25,2,250,0,adult,female,0.2,1,0
18,887,2017,09,mowi,Wicklow Point,emb,2017-09-25,2,250,0,adult,female,0.2,1,0
18,888,2017,09,mowi,Wicklow Point,emb,2017-09-25,2,500,0,adult,female,0,1,0
18,888,2017,09,mowi,Wicklow Point,emb,2017-09-25,2,500,0,adult,female,0,1,0
18,888,2017,09,mowi,Wicklow Point,emb,2017-09-25,2,500,0,adult,female,0,1,0
18,888,2017,09,mowi,Wicklow Point,emb,2017-09-25,2,500,0,adult,female,0,1,0
18,888,2017,09,mowi,Wicklow Point,emb,2017-09-25,2,500,0,adult,female,0,1,0
18,888,2017,09,mowi,Wicklow Point,emb,2017-09-25,2,500,0,adult,female,0,1,0
18,888,2017,09,mowi,Wicklow Point,emb,2017-09-25,2,500,0,adult,female,0,1,0
18,888,2017,09,mowi,Wicklow Point,emb,2017-09-25,2,500,0,adult,female,0,1,0
18,888,2017,09,mowi,Wicklow Point,emb,2017-09-25,2,500,0,adult,female,0,1,0
18,888,2017,09,mowi,Wicklow Point,emb,2017-09-25,2,500,0,adult,female,0,1,0
18,889,2017,09,mowi,Wicklow Point,emb,2017-09-25,3,0,0,adult,female,0.9,1,1
18,889,2017,09,mowi,Wicklow Point,emb,2017-09-25,3,0,0,adult,female,0.9,1,1
18,889,2017,09,mowi,Wicklow Point,emb,2017-09-25,3,0,0,adult,female,0.9,1,1
18,889,2017,09,mowi,Wicklow Point,emb,2017-09-25,3,0,0,adult,female,0.9,1,1
18,889,2017,09,mowi,Wicklow Point,emb,2017-09-25,3,0,0,adult,female,0.9,1,1
18,889,2017,09,mowi,Wicklow Point,emb,2017-09-25,3,0,0,adult,female,0.9,1,1
18,889,2017,09,mowi,Wicklow Point,emb,2017-09-25,3,0,0,adult,female,0.9,1,1
18,889,2017,09,mowi,Wicklow Point,emb,2017-09-25,3,0,0,adult,female,0.9,1,1
18,889,2017,09,mowi,Wicklow Point,emb,2017-09-25,3,0,0,adult,female,0.9,1,1
18,889,2017,09,mowi,Wicklow Point,emb,2017-09-25,3,0,0,adult,female,0.9,1,0
18,890,2017,09,mowi,Wicklow Point,emb,2017-09-25,3,31.3,0,adult,female,0.9,1,1
18,890,2017,09,mowi,Wicklow Point,emb,2017-09-25,3,31.3,0,adult,female,0.9,1,1
18,890,2017,09,mowi,Wicklow Point,emb,2017-09-25,3,31.3,0,adult,female,0.9,1,1
18,890,2017,09,mowi,Wicklow Point,emb,2017-09-25,3,31.3,0,adult,female,0.9,1,1
18,890,2017,09,mowi,Wicklow Point,emb,2017-09-25,3,31.3,0,adult,female,0.9,1,1
18,890,2017,09,mowi,Wicklow Point,emb,2017-09-25,3,31.3,0,adult,female,0.9,1,1
18,890,2017,09,mowi,Wicklow Point,emb,2017-09-25,3,31.3,0,adult,female,0.9,1,1
18,890,2017,09,mowi,Wicklow Point,emb,2017-09-25,3,31.3,0,adult,female,0.9,1,1
18,890,2017,09,mowi,Wicklow Point,emb,2017-09-25,3,31.3,0,adult,female,0.9,1,1
18,890,2017,09,mowi,Wicklow Point,emb,2017-09-25,3,31.3,0,adult,female,0.9,1,0
18,891,2017,09,mowi,Wicklow Point,emb,2017-09-25,3,62.5,0,adult,female,0.8,1,1
18,891,2017,09,mowi,Wicklow Point,emb,2017-09-25,3,62.5,0,adult,female,0.8,1,1
18,891,2017,09,mowi,Wicklow Point,emb,2017-09-25,3,62.5,0,adult,female,0.8,1,1
18,891,2017,09,mowi,Wicklow Point,emb,2017-09-25,3,62.5,0,adult,female,0.8,1,1
18,891,2017,09,mowi,Wicklow Point,emb,2017-09-25,3,62.5,0,adult,female,0.8,1,1
18,891,2017,09,mowi,Wicklow Point,emb,2017-09-25,3,62.5,0,adult,female,0.8,1,1
18,891,2017,09,mowi,Wicklow Point,emb,2017-09-25,3,62.5,0,adult,female,0.8,1,1
18,891,2017,09,mowi,Wicklow Point,emb,2017-09-25,3,62.5,0,adult,female,0.8,1,1
18,891,2017,09,mowi,Wicklow Point,emb,2017-09-25,3,62.5,0,adult,female,0.8,1,0
18,891,2017,09,mowi,Wicklow Point,emb,2017-09-25,3,62.5,0,adult,female,0.8,1,0
18,892,2017,09,mowi,Wicklow Point,emb,2017-09-25,3,125,0,adult,female,0.8,1,1
18,892,2017,09,mowi,Wicklow Point,emb,2017-09-25,3,125,0,adult,female,0.8,1,1
18,892,2017,09,mowi,Wicklow Point,emb,2017-09-25,3,125,0,adult,female,0.8,1,1
18,892,2017,09,mowi,Wicklow Point,emb,2017-09-25,3,125,0,adult,female,0.8,1,1
18,892,2017,09,mowi,Wicklow Point,emb,2017-09-25,3,125,0,adult,female,0.8,1,1
18,892,2017,09,mowi,Wicklow Point,emb,2017-09-25,3,125,0,adult,female,0.8,1,1
18,892,2017,09,mowi,Wicklow Point,emb,2017-09-25,3,125,0,adult,female,0.8,1,1
18,892,2017,09,mowi,Wicklow Point,emb,2017-09-25,3,125,0,adult,female,0.8,1,1
18,892,2017,09,mowi,Wicklow Point,emb,2017-09-25,3,125,0,adult,female,0.8,1,0
18,892,2017,09,mowi,Wicklow Point,emb,2017-09-25,3,125,0,adult,female,0.8,1,0
18,893,2017,09,mowi,Wicklow Point,emb,2017-09-25,3,250,0,adult,female,0.4,1,1
18,893,2017,09,mowi,Wicklow Point,emb,2017-09-25,3,250,0,adult,female,0.4,1,1
18,893,2017,09,mowi,Wicklow Point,emb,2017-09-25,3,250,0,adult,female,0.4,1,1
18,893,2017,09,mowi,Wicklow Point,emb,2017-09-25,3,250,0,adult,female,0.4,1,1
18,893,2017,09,mowi,Wicklow Point,emb,2017-09-25,3,250,0,adult,female,0.4,1,0
18,893,2017,09,mowi,Wicklow Point,emb,2017-09-25,3,250,0,adult,female,0.4,1,0
18,893,2017,09,mowi,Wicklow Point,emb,2017-09-25,3,250,0,adult,female,0.4,1,0
